timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 05:57:05,GG,125,0.001,0.999,2.47,2885.18,0.001,0.001,0.999,24.41,2663.12,0.998,PENDING
2026-04-01 05:57:07,GG,127,0.001,0.999,2.67,2885.18,0.001,0.001,0.999,24.41,2663.12,0.998,PENDING
2026-04-01 05:57:09,GG,129,0.001,0.999,2.61,2885.18,0.001,0.001,0.999,24.41,2607.12,0.998,PENDING
2026-04-01 05:57:10,GG,130,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2407.32,0.998,PENDING
2026-04-01 05:57:12,GG,132,0.001,0.999,2.41,2890.13,0.001,0.001,0.999,24.41,2407.32,0.998,PENDING
2026-04-01 05:57:13,GG,133,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2207.52,0.998,PENDING
2026-04-01 05:57:15,GG,135,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2407.32,0.998,PENDING
2026-04-01 05:57:16,GG,136,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2407.32,0.998,PENDING
2026-04-01 05:57:18,GG,138,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2407.32,0.998,PENDING
2026-04-01 05:57:19,GG,139,0.001,0.999,2.41,2885.18,0.001,0.001,0.999,24.41,2607.12,0.998,PENDING
2026-04-01 05:57:21,GG,141,0.001,0.999,2.13,2885.18,0.004,0.001,0.999,24.41,2306.74,0.998,PENDING
2026-04-01 05:57:23,GG,143,0.001,0.999,2.81,2885.18,0.004,0.001,0.999,24.41,2706.92,0.998,PENDING
2026-04-01 05:57:24,GG,144,0.001,0.999,2.81,2885.18,0.004,0.001,0.999,24.41,2706.92,0.998,PENDING
2026-04-01 05:57:26,GG,146,0.001,0.999,2.81,2890.13,0.004,0.001,0.999,24.41,2507.12,0.998,PENDING
2026-04-01 05:57:27,GG,147,0.001,0.999,2.61,2885.18,0.004,0.001,0.999,24.41,2507.12,0.998,PENDING
2026-04-01 05:57:29,GG,149,0.001,0.999,2.61,2885.18,0.004,0.001,0.999,24.41,2507.12,0.998,PENDING
2026-04-01 05:57:30,GG,150,0.001,0.999,2.61,2894.98,0.004,0.001,0.999,24.31,2506.11,0.998,PENDING
2026-04-01 05:57:32,GG,152,0.001,0.999,2.61,2880.28,0.004,0.001,0.999,24.31,2506.11,0.998,PENDING
2026-04-01 05:57:33,GG,153,0.001,0.999,2.61,2880.28,0.004,0.001,0.999,24.31,2506.11,0.998,PENDING
2026-04-01 05:57:35,GG,155,0.001,0.999,1.73,2880.28,0.004,0.001,0.999,24.31,1628.99,0.998,PENDING
2026-04-01 05:57:36,GG,156,0.001,0.999,1.73,2880.28,0.004,0.001,0.999,24.31,1627.98,0.998,PENDING
2026-04-01 05:57:38,GG,158,0.001,0.999,1.73,2880.28,0.004,0.001,0.999,24.31,1627.98,0.998,PENDING
2026-04-01 05:57:39,GG,159,0.001,0.999,1.73,2880.28,0.004,0.001,0.999,24.31,1627.98,0.998,PENDING
2026-04-01 05:57:41,GG,161,0.001,0.999,1.73,2880.28,0.004,0.001,0.999,24.31,1627.98,0.998,PENDING
2026-04-01 05:57:42,GG,162,0.001,0.999,1.53,2880.28,0.002,0.001,0.999,24.31,1530.2,0.998,PENDING
2026-04-01 05:57:44,GG,164,0.001,0.999,1.53,2880.28,0.002,0.001,0.999,24.31,1530.2,0.998,PENDING
2026-04-01 05:57:46,GG,166,0.001,0.999,1.53,2880.28,0.002,0.001,0.999,24.31,1530.2,0.998,PENDING
2026-04-01 05:57:47,GG,167,0.001,0.999,1.53,2880.28,0.002,0.001,0.999,24.31,1530.2,0.998,PENDING
2026-04-01 05:57:49,GG,169,0.001,0.999,1.55,2880.28,0.002,0.001,0.999,24.31,1518.22,0.999,PENDING
2026-04-01 05:57:50,GG,170,0.001,0.999,1.52,2890.08,0.002,0.001,0.999,24.51,1518.22,0.999,PENDING
2026-04-01 05:57:52,GG,172,0.001,0.999,1.52,2890.08,0.002,0.001,0.999,24.51,1518.22,0.999,PENDING
2026-04-01 05:57:53,GG,173,0.001,0.999,1.52,2890.08,0.002,0.001,0.999,24.51,1518.22,0.999,PENDING
2026-04-01 05:57:55,GG,175,0.001,0.999,1.49,2890.08,0.002,0.001,0.999,24.51,1493.22,0.999,PENDING
2026-04-01 05:57:56,GG,176,0.001,0.999,1.49,2890.08,0.002,0.001,0.999,24.51,1493.22,0.999,PENDING
2026-04-01 05:57:58,GG,178,0.001,0.999,1.49,2890.08,0.002,0.001,0.999,24.51,1493.22,0.998,PENDING
2026-04-01 05:57:59,GG,179,0.001,0.999,1.49,2890.08,0.002,0.001,0.999,24.51,1493.22,0.999,PENDING
2026-04-01 05:58:01,GG,181,0.001,0.999,1.28,2890.08,0.002,0.001,0.999,24.51,1283.43,0.999,PENDING
2026-04-01 05:58:02,GG,182,0.001,0.999,1.28,2890.08,0.002,0.001,0.999,24.51,1283.43,0.999,PENDING
2026-04-01 05:58:04,GG,184,0.001,0.999,1.25,2890.08,0.002,0.001,0.999,24.51,1251.46,0.999,PENDING
2026-04-01 05:58:06,GG,186,0.001,0.999,1.25,2890.08,0.002,0.001,0.999,24.51,1251.46,0.999,PENDING
2026-04-01 05:58:07,GG,187,0.001,0.999,1.25,2890.08,0.002,0.001,0.999,24.51,1251.46,0.998,PENDING
2026-04-01 05:58:09,GG,189,0.001,0.999,1.45,2890.08,0.002,0.001,0.999,24.51,1451.26,0.998,PENDING
