timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 07:27:56,GG,176,0.999,2763.85,0.999,3096.42,UP
2026-03-31 07:27:58,GG,178,0.999,2763.85,0.999,2992.47,UP
2026-03-31 07:27:59,GG,179,0.999,2763.85,0.999,2439.46,UP
2026-03-31 07:28:00,GG,180,0.999,2763.85,0.999,1823.06,UP
2026-03-31 07:28:02,GG,182,0.999,2763.85,0.999,1823.06,UP
2026-03-31 07:28:03,GG,183,0.999,2763.85,0.999,1823.06,UP
2026-03-31 07:28:04,GG,184,0.999,2763.85,0.999,1823.06,UP
2026-03-31 07:28:06,GG,186,0.999,2763.85,0.999,1783.08,UP
2026-03-31 07:28:07,GG,187,0.999,2763.85,0.999,1783.08,UP
2026-03-31 07:28:08,GG,188,0.999,2763.85,0.999,1783.08,UP
2026-03-31 07:28:10,GG,190,0.999,2763.85,0.999,1783.08,UP
2026-03-31 07:28:11,GG,191,0.999,2763.85,0.999,1763.1,UP
2026-03-31 07:28:12,GG,192,0.999,2763.85,0.999,1763.1,UP
2026-03-31 07:28:14,GG,194,0.999,2763.85,0.999,1763.1,UP
2026-03-31 07:28:15,GG,195,0.999,2763.85,0.999,2488.27,UP
2026-03-31 07:28:17,GG,197,0.999,2664.85,0.999,2686.27,UP
2026-03-31 07:28:18,GG,198,0.999,2664.85,0.999,2656.57,UP
2026-03-31 07:28:19,GG,199,0.999,2664.85,0.999,2656.57,UP
2026-03-31 07:28:21,GG,201,0.999,2664.85,0.999,2620.82,UP
2026-03-31 07:28:22,GG,202,0.999,2664.85,0.999,2620.82,UP
2026-03-31 07:28:23,GG,203,0.999,2664.85,0.999,2320.07,UP
2026-03-31 07:28:25,GG,205,0.999,2664.85,0.999,2221.07,UP
2026-03-31 07:28:26,GG,206,0.999,2664.85,0.999,2180.4,UP
2026-03-31 07:28:28,GG,208,0.999,2664.85,0.999,1848.84,UP
2026-03-31 07:28:29,GG,209,0.999,2664.85,0.999,2327.88,UP
2026-03-31 07:28:30,GG,210,0.999,2664.85,0.999,2307.01,UP
2026-03-31 07:28:32,GG,212,0.999,2664.85,0.999,2342.94,UP
2026-03-31 07:28:33,GG,213,0.999,2664.85,0.999,2322.39,UP
2026-03-31 07:28:34,GG,214,0.999,2664.85,0.999,2322.39,UP
2026-03-31 07:28:36,GG,216,0.999,2664.85,0.999,2322.39,UP
2026-03-31 07:28:37,GG,217,0.999,2664.85,0.999,2322.39,UP
2026-03-31 07:28:38,GG,218,0.999,2664.85,0.999,2312.51,UP
2026-03-31 07:28:40,GG,220,0.999,2664.85,0.999,2312.61,UP
2026-03-31 07:28:41,GG,221,0.999,2664.85,0.999,2385.61,UP
2026-03-31 07:28:43,GG,223,0.999,2664.85,0.999,2385.61,UP
2026-03-31 07:28:44,GG,224,0.999,2664.85,0.999,2375.62,UP
2026-03-31 07:28:45,GG,225,0.999,2664.85,0.999,2375.62,UP
2026-03-31 07:28:47,GG,227,0.999,2664.85,0.999,2375.62,UP
2026-03-31 07:28:48,GG,228,0.999,2664.85,0.999,2365.63,UP
2026-03-31 07:28:49,GG,229,0.999,2664.85,0.999,2365.63,UP
2026-03-31 07:28:51,GG,231,0.999,2664.85,0.999,2365.63,UP
2026-03-31 07:28:52,GG,232,0.999,2664.85,0.999,2365.63,UP
2026-03-31 07:28:53,GG,233,0.999,2664.85,0.999,2355.64,UP
2026-03-31 07:28:55,GG,235,0.999,2669.8,0.999,2355.64,UP
2026-03-31 07:28:56,GG,236,0.999,2664.85,0.999,2253.74,UP
2026-03-31 07:28:58,GG,238,0.999,2664.85,0.999,1774.22,UP
2026-03-31 07:28:59,GG,239,0.999,2664.85,0.999,1764.23,UP
2026-03-31 07:29:00,GG,240,0.999,2570.8,0.999,1668.33,UP
