timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 06:25:28,GG,28,0.01,0.99,56.03,2456.28,0.33,0.01,0.99,60.8,2463.69,0.67,DOWN
2026-04-01 06:25:30,GG,30,0.01,0.99,56.03,2456.28,0.33,0.01,0.99,60.8,2463.69,0.67,DOWN
2026-04-01 06:25:31,GG,31,0.01,0.99,58.03,2551.28,0.38,0.01,0.99,65.8,2461.69,0.58,DOWN
2026-04-01 06:25:33,GG,33,0.01,0.99,60.03,2646.28,0.44,0.01,0.99,70.8,2459.69,0.58,DOWN
2026-04-01 06:25:34,GG,34,0.01,0.99,60.03,2646.28,0.46,0.01,0.99,70.8,2459.69,0.58,DOWN
2026-04-01 06:25:36,GG,36,0.01,0.99,60.18,2646.28,0.46,0.01,0.99,70.8,2469.54,0.58,DOWN
2026-04-01 06:25:37,GG,37,0.01,0.99,60.33,2646.28,0.46,0.01,0.99,70.8,2479.39,0.58,DOWN
2026-04-01 06:25:39,GG,39,0.01,0.99,60.33,2646.28,0.46,0.01,0.99,70.8,2479.39,0.55,DOWN
2026-04-01 06:25:40,GG,40,0.01,0.99,60.33,2646.28,0.46,0.01,0.99,70.8,2479.39,0.55,DOWN
2026-04-01 06:25:42,GG,42,0.01,0.99,60.33,2646.28,0.46,0.01,0.99,70.8,2479.39,0.55,DOWN
2026-04-01 06:25:44,GG,44,0.01,0.99,60.33,2646.28,0.57,0.01,0.99,70.8,2238.89,0.43,DOWN
2026-04-01 06:25:45,GG,45,0.01,0.99,53.83,2647.28,0.57,0.01,0.99,69.8,2237.89,0.44,DOWN
2026-04-01 06:25:47,GG,47,0.01,0.99,54.83,2648.28,0.57,0.01,0.99,68.8,2236.89,0.43,DOWN
2026-04-01 06:25:48,GG,48,0.01,0.99,54.83,2643.38,0.57,0.01,0.99,68.7,2236.89,0.49,DOWN
2026-04-01 06:25:50,GG,50,0.01,0.99,54.83,2643.38,0.51,0.01,0.99,68.7,2236.89,0.5,DOWN
2026-04-01 06:25:51,GG,51,0.01,0.99,54.83,2643.38,0.5,0.01,0.99,68.7,2236.89,0.49,DOWN
2026-04-01 06:25:53,GG,53,0.01,0.99,54.83,2643.38,0.27,0.01,0.99,68.7,2236.89,0.77,DOWN
2026-04-01 06:25:54,GG,54,0.01,0.99,55.48,2648.28,0.25,0.01,0.99,68.8,2236.39,0.76,DOWN
2026-04-01 06:25:56,GG,56,0.01,0.99,49.33,2456.28,0.25,0.01,0.99,60.8,2242.39,0.75,DOWN
2026-04-01 06:25:57,GG,57,0.01,0.99,48.53,2456.28,0.29,0.01,0.99,60.8,2223.19,0.76,DOWN
2026-04-01 06:25:59,GG,59,0.01,0.99,48.53,2456.28,0.27,0.01,0.99,60.8,2223.19,0.73,DOWN
2026-04-01 06:26:00,GG,60,0.01,0.99,48.53,2456.28,0.28,0.01,0.99,60.8,2223.19,0.71,DOWN
2026-04-01 06:26:02,GG,62,0.01,0.99,49.13,2456.28,0.28,0.01,0.99,60.8,2242.59,0.77,DOWN
2026-04-01 06:26:04,GG,64,0.01,0.99,49.33,2456.28,0.3,0.01,0.99,60.8,2223.19,0.63,DOWN
2026-04-01 06:26:05,GG,65,0.01,0.99,58.13,2926.68,0.47,0.01,0.99,70.4,2693.59,0.53,DOWN
2026-04-01 06:26:07,GG,67,0.01,0.99,60.18,3021.68,0.47,0.01,0.99,75.4,2696.54,0.52,DOWN
2026-04-01 06:26:08,GG,68,0.01,0.99,60.23,3021.68,0.47,0.01,0.99,75.4,2701.49,0.52,DOWN
2026-04-01 06:26:10,GG,70,0.01,0.99,80.03,2541.48,0.54,0.01,0.99,55.6,3176.89,0.46,DOWN
2026-04-01 06:26:11,GG,71,0.01,0.99,85.83,2542.48,0.58,0.01,0.99,54.6,3175.89,0.42,DOWN
2026-04-01 06:26:13,GG,73,0.01,0.99,88.93,2633.58,0.57,0.01,0.99,58.5,3177.79,0.45,DOWN
2026-04-01 06:26:14,GG,74,0.01,0.99,54.83,2917.88,0.57,0.01,0.99,78.2,2236.89,0.52,DOWN
2026-04-01 06:26:16,GG,76,0.01,0.99,64.43,3108.88,0.57,0.01,0.99,78.2,2702.49,0.54,DOWN
2026-04-01 06:26:17,GG,77,0.01,0.99,84.23,2623.88,0.5,0.01,0.99,63.2,3187.49,0.51,DOWN
2026-04-01 06:26:19,GG,79,0.01,0.99,64.43,3108.98,0.43,0.01,0.99,83.1,2707.29,0.52,DOWN
2026-04-01 06:26:21,GG,81,0.01,0.99,64.33,3113.88,0.4,0.01,0.99,84.2,2703.39,0.59,DOWN
2026-04-01 06:26:22,GG,82,0.01,0.99,63.33,3112.88,0.4,0.01,0.99,85.2,2704.39,0.59,DOWN
2026-04-01 06:26:24,GG,84,0.01,0.99,62.33,3111.88,0.42,0.01,0.99,85.2,2704.39,0.59,DOWN
2026-04-01 06:26:25,GG,85,0.01,0.99,58.03,2646.28,0.27,0.01,0.99,70.8,2718.74,0.73,DOWN
2026-04-01 06:26:27,GG,87,0.01,0.99,53.98,2551.28,0.27,0.01,0.99,65.8,2720.74,0.73,DOWN
2026-04-01 06:26:28,GG,88,0.01,0.99,53.98,2456.28,0.27,0.01,0.99,60.8,2722.74,0.73,DOWN
2026-04-01 06:26:30,GG,90,0.01,0.99,53.98,2456.28,0.27,0.01,0.99,60.8,2722.74,0.73,DOWN
2026-04-01 06:26:31,GG,91,0.01,0.99,53.93,2912.28,0.28,0.01,0.99,84.8,2717.79,0.72,DOWN
2026-04-01 06:26:33,GG,93,0.01,0.99,53.33,2917.08,0.34,0.01,0.99,80.0,2698.39,0.67,DOWN
2026-04-01 06:26:34,GG,94,0.01,0.99,53.33,2917.08,0.34,0.01,0.99,84.8,2698.39,0.67,DOWN
2026-04-01 06:26:36,GG,96,0.01,0.99,53.53,2912.28,0.29,0.01,0.99,84.8,2718.19,0.73,DOWN
2026-04-01 06:26:37,GG,97,0.01,0.99,54.33,2917.08,0.32,0.01,0.99,70.4,2698.39,0.73,DOWN
2026-04-01 06:26:39,GG,99,0.01,0.99,53.33,2926.68,0.37,0.01,0.99,70.4,2698.39,0.73,DOWN
2026-04-01 06:26:40,GG,100,0.01,0.99,53.33,2921.88,0.37,0.01,0.99,75.2,2600.39,0.73,DOWN
2026-04-01 06:26:42,GG,102,0.01,0.99,55.33,3016.88,0.37,0.01,0.99,80.2,2696.39,0.73,DOWN
2026-04-01 06:26:44,GG,104,0.01,0.99,55.43,3021.68,0.4,0.01,0.99,75.4,2706.29,0.73,DOWN
2026-04-01 06:26:45,GG,105,0.01,0.99,55.43,3021.68,0.4,0.01,0.99,75.4,2706.29,0.62,DOWN
2026-04-01 06:26:47,GG,107,0.01,0.99,57.43,3116.68,0.41,0.01,0.99,70.8,2229.09,0.58,DOWN
2026-04-01 06:26:48,GG,108,0.01,0.99,62.23,2646.28,0.52,0.01,0.99,55.8,3184.49,0.49,DOWN
2026-04-01 06:26:50,GG,110,0.01,0.99,77.43,2161.28,0.51,0.01,0.99,55.8,3194.29,0.49,DOWN
2026-04-01 06:26:51,GG,111,0.01,0.99,78.43,2162.28,0.51,0.01,0.99,54.8,3193.29,0.49,DOWN
2026-04-01 06:26:53,GG,113,0.01,0.99,78.43,2162.28,0.51,0.01,0.99,54.8,3193.29,0.49,DOWN
2026-04-01 06:26:54,GG,114,0.01,0.99,78.43,2162.28,0.51,0.01,0.99,54.8,3193.29,0.49,DOWN
2026-04-01 06:26:56,GG,116,0.01,0.99,68.43,2637.48,0.45,0.01,0.99,69.8,2713.09,0.54,DOWN
2026-04-01 06:26:58,GG,118,0.01,0.99,58.63,3117.68,0.45,0.01,0.99,75.4,2618.09,0.61,DOWN
2026-04-01 06:26:59,GG,119,0.01,0.99,57.63,3116.68,0.45,0.01,0.99,80.4,2714.09,0.62,DOWN
2026-04-01 06:27:01,GG,121,0.01,0.99,57.43,3102.08,0.36,0.01,0.99,85.0,2704.29,0.65,DOWN
2026-04-01 06:27:02,GG,122,0.01,0.99,57.13,3102.08,0.34,0.01,0.99,85.0,2684.59,0.65,DOWN
2026-04-01 06:27:04,GG,124,0.01,0.99,57.13,3102.08,0.34,0.01,0.99,85.0,2684.59,0.66,DOWN
2026-04-01 06:27:05,GG,125,0.01,0.99,58.13,3205.88,0.37,0.01,0.99,81.2,2783.59,0.66,DOWN
2026-04-01 06:27:07,GG,127,0.01,0.99,58.13,3210.68,0.41,0.01,0.99,76.4,2783.59,0.59,DOWN
2026-04-01 06:27:08,GG,128,0.01,0.99,58.18,3210.68,0.42,0.01,0.99,76.4,2793.49,0.61,DOWN
2026-04-01 06:27:10,GG,130,0.01,0.99,58.23,3210.68,0.42,0.01,0.99,76.4,2793.49,0.61,DOWN
2026-04-01 06:27:11,GG,131,0.01,0.99,58.23,3210.68,0.42,0.01,0.99,76.4,2793.49,0.63,DOWN
2026-04-01 06:27:13,GG,133,0.01,0.99,59.03,3205.88,0.31,0.01,0.99,86.0,2831.69,0.68,DOWN
2026-04-01 06:27:14,GG,134,0.01,0.99,59.53,3201.08,0.28,0.01,0.99,86.0,2822.19,0.72,DOWN
2026-04-01 06:27:16,GG,136,0.01,0.99,57.53,3106.08,0.28,0.01,0.99,81.0,2824.19,0.72,DOWN
2026-04-01 06:27:18,GG,138,0.01,0.99,55.53,3011.08,0.28,0.01,0.99,76.0,2826.19,0.73,DOWN
2026-04-01 06:27:19,GG,139,0.01,0.99,55.73,3020.68,0.3,0.01,0.99,66.4,2825.99,0.73,DOWN
2026-04-01 06:27:21,GG,141,0.01,0.99,55.73,3020.68,0.29,0.01,0.99,66.4,2825.99,0.71,DOWN
2026-04-01 06:27:22,GG,142,0.01,0.99,55.73,3011.08,0.29,0.01,0.99,76.0,2825.99,0.72,DOWN
2026-04-01 06:27:24,GG,144,0.01,0.99,55.53,3011.08,0.29,0.01,0.99,76.0,2826.19,0.75,DOWN
2026-04-01 06:27:25,GG,145,0.01,0.99,55.53,3011.08,0.26,0.01,0.99,76.0,2826.59,0.75,DOWN
2026-04-01 06:27:27,GG,147,0.01,0.99,55.93,3006.28,0.24,0.01,0.99,76.0,2825.79,0.76,DOWN
2026-04-01 06:27:28,GG,148,0.01,0.99,55.73,3006.28,0.24,0.01,0.99,80.8,2825.99,0.78,DOWN
2026-04-01 06:27:30,GG,150,0.01,0.99,55.73,3006.28,0.24,0.01,0.99,76.0,2825.99,0.78,DOWN
2026-04-01 06:27:31,GG,151,0.01,0.99,55.23,2986.83,0.24,0.01,0.99,75.25,2806.49,0.78,DOWN
2026-04-01 06:27:33,GG,153,0.01,0.99,55.03,2986.83,0.23,0.01,0.99,75.25,2806.69,0.78,DOWN
2026-04-01 06:27:35,GG,155,0.01,0.99,55.03,2986.83,0.23,0.01,0.99,75.25,2806.69,0.78,DOWN
2026-04-01 06:27:36,GG,156,0.01,0.99,54.43,2991.63,0.26,0.01,0.99,70.45,2806.29,0.72,DOWN
2026-04-01 06:27:38,GG,158,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:39,GG,159,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:41,GG,161,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:42,GG,162,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:44,GG,164,0.01,0.99,54.63,2991.63,0.31,0.01,0.99,70.45,2806.69,0.76,DOWN
2026-04-01 06:27:45,GG,165,0.01,0.99,55.03,2991.63,0.22,0.01,0.99,70.45,2806.69,0.77,DOWN
2026-04-01 06:27:47,GG,167,0.01,0.99,54.83,2996.43,0.25,0.01,0.99,65.65,2806.89,0.77,DOWN
2026-04-01 06:27:48,GG,168,0.01,0.99,54.83,2996.43,0.26,0.01,0.99,65.65,2806.89,0.75,DOWN
2026-04-01 06:27:50,GG,170,0.01,0.99,54.83,2996.43,0.26,0.01,0.99,65.65,2806.89,0.75,DOWN
2026-04-01 06:27:52,GG,172,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.75,DOWN
2026-04-01 06:27:53,GG,173,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.75,DOWN
2026-04-01 06:27:55,GG,175,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.75,DOWN
2026-04-01 06:27:56,GG,176,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:58,GG,178,0.01,0.99,55.23,2996.43,0.31,0.01,0.99,65.65,2806.49,0.7,DOWN
2026-04-01 06:27:59,GG,179,0.01,0.99,50.63,2996.43,0.31,0.01,0.99,65.65,2331.09,0.73,DOWN
2026-04-01 06:28:01,GG,181,0.01,0.99,65.43,2036.23,0.29,0.01,0.99,45.85,2816.29,0.73,DOWN
2026-04-01 06:28:02,GG,182,0.01,0.99,64.7,2036.23,0.3,0.01,0.99,45.85,2797.02,0.71,DOWN
2026-04-01 06:28:04,GG,184,0.01,0.99,64.7,2036.23,0.3,0.01,0.99,45.85,2797.02,0.71,DOWN
2026-04-01 06:28:05,GG,185,0.01,0.99,64.7,2041.18,0.3,0.01,0.99,45.85,2797.02,0.71,DOWN
2026-04-01 06:28:07,GG,187,0.01,0.99,64.7,2036.23,0.33,0.01,0.99,45.85,2797.02,0.71,DOWN
2026-04-01 06:28:08,GG,188,0.01,0.99,64.7,2036.23,0.33,0.01,0.99,45.85,2797.02,0.68,DOWN
2026-04-01 06:28:10,GG,190,0.01,0.99,64.7,2036.23,0.33,0.01,0.99,45.85,2797.02,0.68,DOWN
2026-04-01 06:28:12,GG,192,0.01,0.99,66.7,2131.23,0.34,0.01,0.99,50.85,2795.02,0.67,DOWN
2026-04-01 06:28:13,GG,193,0.01,0.99,66.7,2131.23,0.34,0.01,0.99,50.85,2795.02,0.67,DOWN
2026-04-01 06:28:15,GG,195,0.01,0.99,68.7,2226.23,0.35,0.01,0.99,55.85,2797.97,0.67,DOWN
2026-04-01 06:28:16,GG,196,0.01,0.99,68.8,2226.23,0.35,0.01,0.99,55.85,2802.92,0.67,DOWN
2026-04-01 06:28:18,GG,198,0.01,0.99,68.8,2226.23,0.4,0.01,0.99,55.85,2802.92,0.61,DOWN
2026-04-01 06:28:19,GG,199,0.01,0.99,68.0,2226.23,0.43,0.01,0.99,55.85,2783.72,0.57,DOWN
2026-04-01 06:28:21,GG,201,0.01,0.99,68.0,2226.23,0.45,0.01,0.99,55.85,2783.72,0.55,DOWN
2026-04-01 06:28:22,GG,202,0.01,0.99,68.2,2226.23,0.45,0.01,0.99,55.85,2793.52,0.55,DOWN
2026-04-01 06:28:24,GG,204,0.01,0.99,68.2,2226.23,0.44,0.01,0.99,55.85,2793.52,0.55,DOWN
2026-04-01 06:28:25,GG,205,0.01,0.99,54.2,2712.23,0.37,0.01,0.99,69.85,2307.52,0.67,DOWN
2026-04-01 06:28:27,GG,207,0.01,0.99,53.2,2711.23,0.37,0.01,0.99,70.85,2308.52,0.67,DOWN
2026-04-01 06:28:28,GG,208,0.01,0.99,52.95,2711.23,0.37,0.01,0.99,70.85,2293.77,0.65,DOWN
2026-04-01 06:28:30,GG,210,0.01,0.99,52.95,2711.23,0.33,0.01,0.99,70.85,2293.77,0.66,DOWN
2026-04-01 06:28:32,GG,212,0.01,0.99,52.95,2711.23,0.33,0.01,0.99,70.85,2293.77,0.66,DOWN
2026-04-01 06:28:33,GG,213,0.01,0.99,52.95,2711.23,0.33,0.01,0.99,70.85,2293.77,0.66,DOWN
2026-04-01 06:28:35,GG,215,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.66,DOWN
2026-04-01 06:28:36,GG,216,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.69,DOWN
2026-04-01 06:28:38,GG,218,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.7,DOWN
2026-04-01 06:28:39,GG,219,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.7,DOWN
2026-04-01 06:28:41,GG,221,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.71,DOWN
2026-04-01 06:28:42,GG,222,0.01,0.99,52.9,2711.23,0.33,0.01,0.99,70.85,2288.82,0.71,DOWN
2026-04-01 06:28:44,GG,224,0.01,0.99,52.9,2711.23,0.3,0.01,0.99,70.85,2288.82,0.71,DOWN
2026-04-01 06:28:45,GG,225,0.01,0.99,52.9,2711.23,0.3,0.01,0.99,70.85,2288.82,0.71,DOWN
2026-04-01 06:28:47,GG,227,0.01,0.99,67.9,2226.23,0.38,0.01,0.99,55.85,2773.82,0.64,DOWN
2026-04-01 06:28:48,GG,228,0.01,0.99,67.9,2226.23,0.39,0.01,0.99,55.85,2773.82,0.62,DOWN
2026-04-01 06:28:50,GG,230,0.01,0.99,67.9,2226.23,0.39,0.01,0.99,55.85,2773.82,0.61,DOWN
2026-04-01 06:28:52,GG,232,0.01,0.99,67.95,2226.23,0.4,0.01,0.99,55.85,2778.77,0.62,DOWN
2026-04-01 06:28:53,GG,233,0.01,0.99,68.0,2226.23,0.4,0.01,0.99,55.85,2783.72,0.62,DOWN
2026-04-01 06:28:55,GG,235,0.01,0.99,68.0,2226.23,0.4,0.01,0.99,55.85,2783.72,0.62,DOWN
2026-04-01 06:28:56,GG,236,0.01,0.99,68.0,2226.23,0.39,0.01,0.99,55.85,2783.72,0.62,DOWN
2026-04-01 06:28:58,GG,238,0.01,0.99,68.0,2226.23,0.49,0.01,0.99,55.85,2783.72,0.52,DOWN
2026-04-01 06:28:59,GG,239,0.01,0.99,68.1,2226.23,0.49,0.01,0.99,40.85,2788.62,0.53,DOWN
